"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Adgrl4",0.135061319177558,-0.62229865199413,0.022,0.051,1
"Tyw1",0.201879928668904,-0.62229865199413,0.029,0.055,1
"Jam3",0.234392714460278,-0.62229865199413,0.029,0.052,1
"Mcf2l",0.247165396458201,-0.62229865199413,0.029,0.052,1
"Prelid1",8.77357910958155e-05,-0.62424036835842,0.387,0.59,1
"Osbpl9",0.000151042112559791,-0.624482899256005,0.533,0.685,1
"Ddit3",0.0109379785613851,-0.625124696072892,0.182,0.285,1
"Zfp516",0.0053283708064929,-0.625397890653015,0.146,0.258,1
"Isy1",0.0341267170747289,-0.625729557394402,0.161,0.239,1
"Dennd5a",0.000277594439792249,-0.625856471407318,0.343,0.521,1
"Fam110a",0.0114107798852871,-0.625993135551871,0.124,0.219,1
"Cap1",6.5696019703087e-07,-0.62619256809862,0.818,0.915,0.0113338773191766
"Gpbp1",0.0089120688751842,-0.626474327965322,0.109,0.208,1
"Trim30d",0.0202533568218552,-0.626474327965322,0.109,0.193,1
"Sft2d1",0.00480527237160389,-0.626871381783953,0.088,0.189,1
"Cd37",0.000308514409779145,-0.628993304568137,0.365,0.527,1
"Smarcd3",0.199670808241366,-0.629678182359727,0.08,0.115,1
"Ulk3",0.00432436459001684,-0.630076002585848,0.182,0.3,1
"Dnajc14",0.0114651581517548,-0.630076002585848,0.204,0.304,1
"Fbxl3",0.00514236124486775,-0.630128766416553,0.277,0.386,1
"Ifit2",0.152685927615816,-0.63029144274766,0.073,0.112,1
"Ets1",0.0594791028769866,-0.631015869095238,0.131,0.196,1
"Ift122",0.150289703809968,-0.631015869095238,0.066,0.104,1
"Paip2",0.0035195357344275,-0.631176803340582,0.299,0.417,1
"Ndufb9",0.00720616365098524,-0.63157646558214,0.328,0.433,1
"Gpi1",1.1410982682158e-11,-0.631792386065112,0.905,0.974,1.96862273232589e-07
"Nipa2",0.0241261683538187,-0.632945896193637,0.146,0.232,1
"Zbtb37",0.0826007399718894,-0.632945896193637,0.044,0.088,1
"Lrrc8c",0.109336691631039,-0.632945896193637,0.051,0.092,1
"Pstpip2",0.0137092945856526,-0.633439209599329,0.234,0.33,1
"Plekhf2",0.00685607988325545,-0.634946028277331,0.292,0.398,1
"Chm",0.0980423098753814,-0.635065948068007,0.102,0.154,1
"Usp38",0.00672445003795493,-0.635237707701627,0.197,0.31,1
"Helz2",0.0095025976421709,-0.635414151784387,0.343,0.446,1
"Gdi1",4.01512063147987e-06,-0.635504190793397,0.526,0.727,0.0692688611342907
"Elmod2",0.19502334158663,-0.635973588891205,0.044,0.073,1
"Wdr83",0.203459415382579,-0.635973588891205,0.044,0.073,1
"Zfp275",0.203459415382579,-0.635973588891205,0.044,0.073,1
"Zfp593",0.0214071016172348,-0.636477587163891,0.146,0.233,1
"Eci1",0.0207581410021657,-0.636798221689244,0.175,0.264,1
"H2-T24",0.000823969444523107,-0.637020157700894,0.226,0.367,1
"Tmem245",0.196902988319875,-0.637020157700895,0.088,0.124,1
"Zfp513",0.0274323161332247,-0.637182889080108,0.263,0.342,1
"Larp4b",0.000977997128879119,-0.637843796618758,0.401,0.53,1
"Ube4a",0.0127673976672968,-0.63824019586315,0.131,0.227,1
"Tab3",0.136458422423958,-0.63824019586315,0.029,0.061,1
"E2f5",0.186139095020261,-0.63824019586315,0.036,0.065,1
"Ehd3",0.239123523542583,-0.63824019586315,0.073,0.104,1
"Steap4",0.0202627401736676,-0.638786774782698,0.292,0.383,1
"Dhx32",0.125141027487328,-0.639172470558525,0.109,0.157,1
"Setd2",0.0115817784609639,-0.63937216535307,0.146,0.245,1
"Rdh10",0.0156528559310432,-0.639680730222365,0.175,0.27,1
"Gpank1",0.0235025749957277,-0.639680730222365,0.051,0.116,1
"Zfp367",0.221971517758059,-0.639680730222365,0.073,0.105,1
"Usb1",0.00688980335859622,-0.640381010977587,0.197,0.309,1
"Nol3",0.0389250031119864,-0.640503247371719,0.109,0.181,1
"Lama5",0.0509355725914066,-0.640503247371719,0.117,0.183,1
"Ptpn1",0.000228845488967318,-0.640903417972557,0.482,0.64,1
"Slc5a3",0.149991097218274,-0.641407474941833,0.022,0.049,1
"Zfp39",0.18246618320876,-0.641407474941833,0.029,0.056,1
"Tnik",0.212220766518361,-0.641407474941833,0.029,0.054,1
"Tspoap1",0.222638708723969,-0.641407474941833,0.029,0.053,1
"Gtf2e2",0.0271951744992822,-0.641407474941834,0.117,0.196,1
"Klc4",0.050440255392512,-0.641407474941834,0.051,0.105,1
